district_code,district_name,branch_code,name,address,address_coordinates,phone_no,opening_hours,services,business_status
tuen_mun_district,Tuen Mun District,569,Tuen Mun Fa Yuen Branch,"Shop G & H, 6 Tsing Hoi Circuit, Tuen Mun, New Territories","22.3886896,113.9786085",+852 2458 1033,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,NOTES_PREORDER",
tuen_mun_district,Tuen Mun District,593,Tuen Mun San Hui Branch,"G13-G14 Eldo Court, Heung Sze Wui Road, Tuen Mun, New Territories","22.3987014,113.9752953",+852 2457 3501,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,SECURITIES,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,WM_CENTRE,METALS,ENRICH,NOTES_PREORDER",
tuen_mun_district,Tuen Mun District,610,Venice Gardens Branch,"Shop13-15, G/F Venice Gardens, Leung Tak Street, Tuen Mun, NT","22.4076974,113.9686237",+852 2455 1288,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,CHEQUE_DEPOSIT,NOTES_PREORDER,ENRICH,INVESTMENT_SERVICE",
tuen_mun_district,Tuen Mun District,661,Butterfly Estate Branch,"Shop Nos. R156 - R164, Level 1, Butterfly Plaza, Tuen Mun, New Territories","22.3748377,113.9627741",+852 2920 5188,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,EXCHANGE",
tuen_mun_district,Tuen Mun District,794,Leung King Estate Branch,"Shop No. L221 and L222, Level 2, Leung King Plaza, Leung King Estate, 31 Tin King Road, Tuen Mun, New Territories","22.406358,113.962805",+852 2463 3855,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,SELF_SERVICE,SAFE_DEPOSITBOX,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,ENRICH,INVESTMENT_SERVICE",
tuen_mun_district,Tuen Mun District,860,Tuen Mun Wealth Management Centre,"Shop 5, Level 1, North Wing, Trend Plaza, Tuen Mun,  New Territories","22.393254,113.975940",+852 2404 9777,"9:00 – 17:00,9:00 – 13:00,Closed","SECURITIES,INVESTMENT_SERVICE,CAPTIAL_INVEST,WM_CENTRE",
tuen_mun_district,Tuen Mun District,889,Tuen Mun Town Plaza Branch,"Shop 2, Tuen Mun Town Plaza phase II, Tuen Mun, New Territories","22.393804,113.976071",+852 2450 8877,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,NOTES_PREORDER,CAPTIAL_INVEST",
yuen_long_district,Yuen Long District,573,Kau Yuk Road Branch,"18-24 Kau Yuk Road, Yuen Long, New Territories","22.4430091,114.0279004",+852 2473 2833,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,ENRICH",
yuen_long_district,Yuen Long District,588,Yuen Long Branch,"102-108 Castle Peak Road, Yuen Long, New Territories","22.444271,114.029011",+852 2474 2211,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,CHEQUE_DEPOSIT,CAPTIAL_INVEST,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,EXCHANGE,ENRICH",
yuen_long_district,Yuen Long District,607,Tin Shui Estate Branch,"Shop No.G30, Tin Shui Shopping Centre, Tin Shui Wai, New Territories","22.45620496857529,113.99847507476807",+852 2445 8728,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,INVESTMENT_SERVICE",
yuen_long_district,Yuen Long District,618,Tai Tong Road Branch,"Shop A135, 1/F Hop Yick Plaza, 23 Tai Tong Road, Yuen Long, NT","22.4432189,114.0289251",+852 2479 2113,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,INVESTMENT_SERVICE,NOTES_PREORDER,ENRICH",
yuen_long_district,Yuen Long District,797,Kingswood Villas Branch,"A189 Kingswood Richly Plaza, Tin Shui Wai, New Territories","22.4514605,114.0019525",+852 2448 3313,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,INVESTMENT_SERVICE,SELF_SERVICE,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,ENRICH",
yuen_long_district,Yuen Long District,831,Fortune Kingswood Branch,"Shop G65, G/F, Ph 1 Fortune Kingswood, 18 Tin Yan Road, Tin Shui Wai, NT.","22.458037,114.002785",+852 2616 4233,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,INVESTMENT_SERVICE,SELF_SERVICE,CHEQUE_DEPOSIT,CAPTIAL_INVEST,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,NOTES_PREORDER,EXCHANGE",
yuen_long_district,Yuen Long District,872,Castle Peak Road (Yuen Long) Branch,"162 Castle Peak Road, Yuen Long, New Territories","22.4443773,114.0270782",+852 2476 2193,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,WM_CENTRE,NOTES_PREORDER,ENRICH",
yuen_long_district,Yuen Long District,924,Yuen Long (Hang Fat Mansion) Branch,"8-18 Castle Peak Road, Yuen Long, New Territories","22.4443379,114.0317002",+852 2475 3777,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,SECURITIES,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,METALS,NOTES_PREORDER,ENRICH",
north_district,North District,584,Flora Plaza Branch,"Shop 28, Flora Plaza, 88 Pak Wo Road, Fanling, New Territories","22.485459,114.141243",+852 2675 6683,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,INVESTMENT_SERVICE,NOTES_PREORDER,EXCHANGE",
north_district,North District,590,Sheung Shui Branch,"61 San  Fung Avenue, Sheung Shui, New Territories","22.504783,114.1271462",+852 2671 0155,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CAPTIAL_INVEST,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,WM_CENTRE,METALS,NOTES_PREORDER",
north_district,North District,598,Choi Yuen Plaza Branch,"Shop R9-10, 3/F, Choi Yuen Plaza, Sheung Shui, New Territories","22.500825,114.126296",+852 2671 6783,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,INVESTMENT_SERVICE,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,EXCHANGE,ENRICH",
north_district,North District,615,Sha Tau Kok Branch,"Block 16-18, Sha Tau Kok Chuen, Sha Tau Kok, New Territories","22.5464161,114.2241331",+852 2674 4011,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,SAFE_DEPOSITBOX,NOTES_PREORDER",
north_district,North District,616,Luen Wo Market Branch,"17-19 Wo Fung Street, Luen Wo Market, Fanling, New Territories","22.4985767,114.1423926",+852 2675 5113,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,INVESTMENT_SERVICE,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,WM_CENTRE,METALS,NOTES_PREORDER",
north_district,North District,731,Fanling Centre Branch,"Shop 2D-E & H, Fanling Centre, Fanling, New Territories","22.4912966,114.1414928",+852 2669 7899,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,INVESTMENT_SERVICE,NOTES_PREORDER,EXCHANGE",
north_district,North District,807,Sheung Shui Centre Branch,"Shop 1007-1009, Level 1, Sheung Shui Centre, Sheung Shui,New Territories","22.501096,114.129489",+852 2670 3131,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,INVESTMENT_SERVICE,NOTES_PREORDER",
north_district,North District,943,Luen Wo Market Branch Safe Box Service Centre,"Shop B, 10-16 Luen Shing Street, Luen Wo  Market, Fanling, New Territories","22.498650148728977,114.1423212736845",+852 2683 1662,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,SECURITIES,SAFE_DEPOSITBOX,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,SELF_SERVICE",
north_district,North District,945,Sheung Shui Branch Securities Services Centre,"136 San Fung Avenue, Sheung Shui, New Territories","22.5033043,114.1266542",+852 2672 3738,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,SECURITIES,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,INVESTMENT_SERVICE",
tai_po_district,Tai Po District,364,Kwong Fuk Road Branch,"40-50 Kwong Fuk Road, Tai Po Market, New Territories","22.4490089,114.166092",+852 2658 2268,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,CHEQUE_DEPOSIT,NOTES_PREORDER,ENRICH",
tai_po_district,Tai Po District,571,On Chee Road Branch,"Shop 10 Level 1, Jade Plaza, 3 On Chee Road, Tai Po, New Territories","22.4528903,114.167976",+852 2665 1966,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,CHEQUE_DEPOSIT,NOTES_PREORDER",
tai_po_district,Tai Po District,585,Fu Shin Estate Branch,"Shop G11, Fu Shin Shopping Centre, Tai Po, New Territories","22.453706,114.174439",+852 2663 2788,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SAFE_DEPOSITBOX,CHEQUE_DEPOSIT,NOTES_PREORDER",
tai_po_district,Tai Po District,591,Tai Po Branch,"68-70 Po Heung Street, Tai Po Market, New Territories","22.4479003,114.1662729",+852 2657 2121,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,SECURITIES,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CAPTIAL_INVEST,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,WM_CENTRE,METALS,NOTES_PREORDER",
tai_po_district,Tai Po District,600,Tai Po Plaza Branch,"Unit 4, Level 1 Tai Po Plaza, 1 On Tai Road, Tai Po, New Territories","22.452502,114.1706796",+852 2665 5890,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,ENRICH,EXCHANGE,METALS",
tai_po_district,Tai Po District,796,Fu Heng Estate Branch,"Shop 1-2, Fu Heng Shopping Centre, Tai Po, New Territories","22.458164,114.172146",+852 2661 6278,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER,INVESTMENT_SERVICE",
tai_po_district,Tai Po District,,New Territories East Commercial Centre,address,"22.447900,114.166272",phone_no,"9:00 – 17:00,Closed,Closed",services,
sha_tin_district,Shatin District,385,Lung Hang Estate Branch,"103 Lung Hang Commercial Centre, Shatin, NT","22.368046,114.179612",+852 2605 8618,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER",
sha_tin_district,Shatin District,391,Heng On Estate Branch,"Shop 203, Commercial Centre, Heng On Estate, Ma On Shan, New Territories","22.416753,114.227721",+852 2642 0111,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,NOTES_PREORDER",
sha_tin_district,Shatin District,565,City One Sha Tin Branch,"Shop Nos. 24-25, G/F, Fortune City One Plus, No.2 Ngan Shing Street, Shatin, New Territories","22.387196,114.202735",+852 2648 8083,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,WM_CENTRE,METALS,NOTES_PREORDER,ENRICH,EXCHANGE",
sha_tin_district,Shatin District,608,Tai Wai Branch,"74-76 Tai Wai Road, Shatin, NT","22.3744989,114.1781553",+852 2699 9523,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,CHEQUE_DEPOSIT,NOTES_PREORDER,INVESTMENT_SERVICE,ENRICH,METALS,SELF_SERVICE,CASH_DEPOSIT_DUAL_CURRENCY",
sha_tin_district,Shatin District,685,Lek Yuen Branch,"No 1, Fook Hoi House, Lek Yuen Estate, Shatin, NT","22.3853785,114.19196",+852 2605 3021,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,SAFE_DEPOSITBOX,NOTES_PREORDER",
sha_tin_district,Shatin District,688,Fo Tan Branch,"No 2, 1/F Shatin Galleria, 18-24 Shan Mei Street, Fo Tan, New Territories","22.397241,114.193418",+852 2691 7193,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,INVESTMENT_SERVICE,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,WM_CENTRE,NOTES_PREORDER",
sha_tin_district,Shatin District,695,New Town Plaza Branch,"Shop 608, Level 6 Phase One, New Town Plaza, Shatin, NT","22.381852,114.187907",+852 2606 6163,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,ENRICH,INVESTMENT_SERVICE,SELF_SERVICE,CHEQUE_DEPOSIT,CAPTIAL_INVEST,CASH_DEPOSIT_DUAL_CURRENCY,WM_CENTRE,NOTES_PREORDER,EXCHANGE",
sha_tin_district,Shatin District,722,Sha Kok Estate Branch,"Shop 39, Sha Kok Shopping Centre, Sha Kok Est, Shatin, NT","22.37779,114.194261",+852 2648 0302,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,NOTES_PREORDER",
sha_tin_district,Shatin District,805,Ma On Shan Plaza Branch,"Shop 2103, Level 2, Ma On Shan Plaza, Sai Sha Road, Ma On Shan, New Territories","22.4257441,114.2307066",+852 2631 0063,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CAPTIAL_INVEST,CASH_DEPOSIT_DUAL_CURRENCY,WM_CENTRE,METALS,NOTES_PREORDER,INVESTMENT_SERVICE,EXCHANGE,ENRICH",
sha_tin_district,Shatin District,867,Sha Tin Wealth Management Centre,"Shop 18, L1, Shatin Plaza, Shatin, NT","22.3827104,114.1890836",+852 2688 7668,"9:00 – 17:00,9:00 – 13:00,Closed","INVESTMENT_SERVICE,CAPTIAL_INVEST,WM_CENTRE",
sha_tin_district,Shatin District,885,Sha Tin Branch,"Shop 20, Level 1, Lucky Plaza, 1-15 Wang Pok Street, Shatin, New Territories","22.3833255,114.1898673",+852 2605 6556,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,INVESTMENT_SERVICE,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,METALS,NOTES_PREORDER,CAPTIAL_INVEST,ENRICH",
sha_tin_district,Shatin District,960,Tai Wai Wealth Management Centre,"37-47 Tai Wai Road, Shatin, New Territories","22.3753545,114.1773595",+852 2929 4288,"9:00 – 17:00,9:00 – 13:00,Closed","WM_CENTRE,INVESTMENT_SERVICE,ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY",
sai_kung_district,Sai Kung District,617,Sai Kung Branch,"56 & 58, Sai Kung Town Centre, 22-40 Fuk Man Road, Sai Kung, N.T.","22.382761,114.27169",+852 2792 1465,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,INVESTMENT_SERVICE,SELF_SERVICE,SAFE_DEPOSITBOX,CASH_DEPOSIT_DUAL_CURRENCY,CHEQUE_DEPOSIT,WM_CENTRE,METALS,NOTES_PREORDER,ENRICH",
sai_kung_district,Sai Kung District,738,Metro City Branch,"Shop 209, Level 2, Metro City Phase 1, Tseung Kwan O, New Territories","22.321438,114.257577",+852 2701 4962,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SECURITIES,INVESTMENT_SERVICE,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,WM_CENTRE,NOTES_PREORDER,ENRICH,EXCHANGE",
sai_kung_district,Sai Kung District,792,Tseung Kwan O Plaza Branch,"Shop 112-125, Level 1, Tseung Kwan O Plaza, Tseung Kwan O, NT","22.307886,114.2624365",+852 2702 0282,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,RMB,SAFE_DEPOSITBOX,SELF_SERVICE,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,INVESTMENT_SERVICE,NOTES_PREORDER,ENRICH,EXCHANGE",
sai_kung_district,Sai Kung District,814,East Point City Branch,"Shop 101, East Point City, Tseung Kwan O, New Territories","22.316054,114.265478",+852 2628 7238,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,EXCHANGE,RMB,INVESTMENT_SERVICE,SELF_SERVICE,CHEQUE_DEPOSIT,CAPTIAL_INVEST,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,WM_CENTRE,METALS,NOTES_PREORDER",
sai_kung_district,Sai Kung District,896,HKUST Branch,"The HKUST, Clear Water Bay Rd, NT","22.337443,114.263498",+852 2358 2345,"9:00 – 17:00,Closed,Closed","ATM_CENTRE,ATM_RMB,RMB,SELF_SERVICE,NOTES_PREORDER,CASH_DEPOSIT_DUAL_CURRENCY",
sai_kung_district,Sai Kung District,946,Hau Tak Estate Branch Securities Services Centre,"Shop W015-016, G/F, West Wing TKO Gateway, Hau Tak Estate, Tseung Kwan O, New Territories","22.317229,114.266286",+852 2703 5749,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,SECURITIES,SAFE_DEPOSITBOX,CHEQUE_DEPOSIT",
sai_kung_district,Sai Kung District,821,Tseung Kwan O (The Grandiose) Branch,"Shop G59-60, G/F, Popcorn, Tseung Kwan O Town, New Territories","22.308558,114.261564",+852 2160 8729,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,CHEQUE_DEPOSIT,ENRICH,EXCHANGE,INVESTMENT_SERVICE,NOTES_PREORDER,RMB,SELF_SERVICE",
island_district,Outlying Island District,707,Cheung Chau Branch,"53-55 Tai Sun Street, Cheung Chau, New Territories","22.2067038,114.0285933",+852 2981 0021,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,ATM_RMB,SAFE_DEPOSITBOX",
island_district,Outlying Island District,800,Hong Kong International Airport Branch,"Unit 7T075, Passenger Terminal Bldg, Hong Kong International Airport (with RMB cash withdrawal)","22.314425,113.934751",+852 2326 1883,"9:00 – 17:00,9:00 – 13:00,Closed","ATM_CENTRE,INVESTMENT_SERVICE,SELF_SERVICE,CHEQUE_DEPOSIT,CAPTIAL_INVEST,CASH_DEPOSIT_DUAL_CURRENCY,ENRICH,WM_CENTRE,NOTES_PREORDER",
island_district,Outlying Island District,949,Discovery Bay Banking Services Centre,"Shop G28, G/F, Block C, DB Plaza, Discovery Bay City, Lantau Island, New Territories","22.29554,114.0166",+852 2160 8585,"11:00 – 19:00,12:00 – 17:00,Closed","BOCHK_ISERVICE,ATM_CENTRE,SELF_SERVICE,CASH_DEPOSIT_DUAL_CURRENCY,CHEQUE_DEPOSIT,INVESTMENT_SERVICE",